"Class","algorithm","max_iterations","G_Accuracy","G_Precision","G_Recall","G_F1","Accuracy","Precision","Recall","F1"
"Disparity Indicators (DI)","arow",10,0.0639819920556684,0.0638925967383046,0.99839105477669,0.120094919764501,0.998828411964445,0.999590204692688,0.9997950352543,0.999692570423706
"Disparity Indicators (DI)","arow",50,0.0640502980745647,0.0639268745294353,0.998933060196744,0.120159370353265,0.99875949991345,0.999453749980377,0.999795011925742,0.999624302309235
"Disparity Indicators (DI)","arow",100,0.0640161567293957,0.0638948732157954,0.99839105477669,0.120098921684191,0.998535538713206,0.999079613655183,0.999760870580573,0.999419751234696
"Disparity Indicators (DI)","averaged-perceptron",5,0.0639819337143458,0.0638629800977101,0.997924490207955,0.120039177944879,0.838007755672029,0.764007503641677,0.999726670902048,0.86466532848348
"Disparity Indicators (DI)","averaged-perceptron",10,0.0638453333448159,0.0637947646571912,0.99686966427508,0.119911013310815,0.967789992180201,0.941900152250255,0.999726659233786,0.969746260614201
"Disparity Indicators (DI)","averaged-perceptron",50,0.0638453800178756,0.063794644765907,0.996823408330994,0.11991050380804,0.996123778461223,0.995325283924095,0.999726705906845,0.997516363688142
"Disparity Indicators (DI)","averaged-perceptron",100,0.0638453800178756,0.063794644765907,0.996823408330994,0.11991050380804,0.996899092519536,0.996738179796813,0.999726705906845,0.998228137522361
"Disparity Indicators (DI)","l2sgd",5,0.0639478157057025,0.0638906033368919,0.998420239683923,0.120091568799133,0.785058765900154,0.763854317861968,0.999829164947149,0.849823026238624
"Disparity Indicators (DI)","l2sgd",10,0.0639478157057025,0.0638906033368919,0.998420239683923,0.120091568799133,0.800031785639846,0.787582779109576,0.999829164947149,0.862513555332092
"Disparity Indicators (DI)","l2sgd",50,0.0640160983721302,0.0639246949560358,0.998962245103977,0.120155732619864,0.808903871381367,0.803012691687537,0.99982918829165,0.870499022593786
"Disparity Indicators (DI)","l2sgd",100,0.063981968711167,0.0639523460941997,0.999487179487179,0.12020837370208,0.810488635024503,0.804538210936134,0.999931670652545,0.871518032316802
"Disparity Indicators (DI)","lbfgs",5,0.109340371640426,0.0668306103753738,0.996398142539875,0.125253136012051,0.769535995176989,0.841999014113803,0.954163268286081,0.891883302792046
"Disparity Indicators (DI)","lbfgs",10,0.0643235221342154,0.0639142495816707,0.998420239683923,0.120133421646514,0.990369958526533,0.987384030342717,0.999453458518636,0.993354952887167
"Disparity Indicators (DI)","lbfgs",50,0.0638794980105677,0.0638860093551032,0.99839105477669,0.120083291792382,0.995847118149191,0.992286533754702,0.999897529299401,0.99602279181361
"Disparity Indicators (DI)","lbfgs",100,0.0638794980105677,0.0638860093551032,0.99839105477669,0.120083291792382,0.995847118149191,0.992286533754702,0.999897529299401,0.99602279181361
"Disparity Indicators (DI)","passive-aggressive",5,0.0638794746740419,0.0638563692267696,0.997907419171103,0.120027400216218,0.980205108505719,0.963345419076183,0.999829199951946,0.981058724998341
"Disparity Indicators (DI)","passive-aggressive",10,0.0639136743685091,0.0638287992377493,0.997365413751048,0.11997476327764,0.974824764997213,0.959003758691768,0.99972669424655,0.97747849605439
"Disparity Indicators (DI)","passive-aggressive",50,0.0639136743685091,0.0638287992377493,0.997365413751048,0.11997476327764,0.992073169529076,0.985854924269616,0.99972669424655,0.992536469545069
"Disparity Indicators (DI)","passive-aggressive",100,0.0639478157136781,0.0638309450984307,0.997365413751048,0.119978561315922,0.992279981379851,0.986230762292874,0.999692552901381,0.992723453649615
"Preventive Behaviors (PB)","arow",5,0.0499656364624479,0.0463723609823513,1,0.0886203545012437,0.998139359682206,0.998770138537242,0.996229082986392,0.99749369453976
"Preventive Behaviors (PB)","arow",10,0.0489283898806468,0.0463250504156523,1,0.0885337526421098,0.998828411964445,0.999338769225822,0.997266329568193,0.998298291651423
"Preventive Behaviors (PB)","arow",50,0.0486455044492465,0.0463123018978352,1,0.0885104010207699,0.99875949991345,0.99905721828822,0.997549214999593,0.998299092270924
"Preventive Behaviors (PB)","arow",100,0.0486454156172693,0.0463130045944093,1,0.0885115688813502,0.998535538713206,0.999340289446895,0.997549303831571,0.998440322930637
"Preventive Behaviors (PB)","averaged-perceptron",5,0.262021100475456,0.0619761341064713,0.901343153730108,0.112857831520297,0.838007755672029,0.996970114390052,0.774375096476233,0.838411813378599
"Preventive Behaviors (PB)","averaged-perceptron",10,0.101991736709226,0.0487500016967285,0.987324462141323,0.0928519011677801,0.967789992180201,0.999676066641821,0.94307144093017,0.969527567185617
"Preventive Behaviors (PB)","averaged-perceptron",50,0.0480797344241083,0.0456840495287837,0.985196802566854,0.0873049470676178,0.996123778461223,0.995825353405669,0.996794763970004,0.996291801209919
"Preventive Behaviors (PB)","averaged-perceptron",100,0.0478911441365081,0.0456757569209971,0.985196802566854,0.0872897552339635,0.996899092519536,0.99601430976431,0.996983354257604,0.996479504613509
"Preventive Behaviors (PB)","l2sgd",5,0.393026142218106,0.0507242425345285,0.611418696166501,0.0759981376738063,0.785058765900154,1,0.616403675889567,0.637011407154454
"Preventive Behaviors (PB)","l2sgd",10,0.393026142218106,0.0507242425345285,0.611418696166501,0.0759981376738063,0.800031785639846,1,0.616403675889567,0.637011407154454
"Preventive Behaviors (PB)","l2sgd",50,0.387746501269938,0.0470793100338453,0.613360443739316,0.0739228341795374,0.808903871381367,1,0.621871818251496,0.644506734641394
"Preventive Behaviors (PB)","l2sgd",100,0.386615448141024,0.0467348538171758,0.615302191312132,0.0737816981326525,0.810488635024503,1,0.62319137279417,0.645770141746306
"Preventive Behaviors (PB)","lbfgs",5,0.0478914101716573,0.0455024090544271,0.981571808117187,0.0869590739311039,0.769535995176989,0.619799709214597,0.996606352016571,0.749490849629834
"Preventive Behaviors (PB)","lbfgs",10,0.0515682995007647,0.0457559670586825,0.983513555690002,0.0874299611224462,0.990369958526533,1,0.993117964101224,0.99654695316473
"Preventive Behaviors (PB)","lbfgs",50,0.0466661953354677,0.0460441357228425,0.995604395604396,0.0880041409203713,0.995847118149191,0.999811231713072,0.999151343538172,0.999481143087693
"Preventive Behaviors (PB)","lbfgs",100,0.0466661953354677,0.0460441357228425,0.995604395604396,0.0880041409203713,0.995847118149191,0.999811231713072,0.999151343538172,0.999481143087693
"Preventive Behaviors (PB)","passive-aggressive",5,0.0911734586045651,0.0440210793430506,0.899826489300174,0.0839213938679743,0.980205108505719,0.999492876636759,0.946346107614666,0.970924579214555
"Preventive Behaviors (PB)","passive-aggressive",10,0.12338747036524,0.0427055513298037,0.838664248372986,0.0810509576534328,0.974824764997213,0.999461972969541,0.907912882307485,0.942693675317903
"Preventive Behaviors (PB)","passive-aggressive",50,0.0463833097364401,0.0462029925133432,1,0.088311410598597,0.992073169529076,0.999529056980299,0.9998114097124,0.999670155720226
"Preventive Behaviors (PB)","passive-aggressive",100,0.046477516048263,0.046207742784486,1,0.0883200211078442,0.992279981379851,0.999528968440886,0.999717203400577,0.999623019333367
"Risk Indicator (RI)","arow",5,0.0531222742371743,0.0495342865356546,0.985074626865672,0.094280057855577,0.998139359682206,0.999498327058347,0.995336940283171,0.997407277490301
"Risk Indicator (RI)","arow",10,0.0497924090804345,0.0493617832561411,0.985074626865672,0.0939680282580377,0.998828411964445,0.999499020927458,0.998666805439911,0.999081975529263
"Risk Indicator (RI)","arow",50,0.0497924090804345,0.0493617832561411,0.985074626865672,0.0939680282580377,0.99875949991345,0.999166242225295,0.998666805439911,0.998915586264698
"Risk Indicator (RI)","arow",100,0.0497924090804345,0.0493617832561411,0.985074626865672,0.0939680282580377,0.998535538713206,0.998669145408786,0.998666805439911,0.998666521037629
"Risk Indicator (RI)","averaged-perceptron",5,0.576697274595075,0.0809872066728375,0.631463846010238,0.134756481070326,0.838007755672029,0.97283231760688,0.435125228421684,0.555444809267248
"Risk Indicator (RI)","averaged-perceptron",10,0.128165396926115,0.0554448714142877,0.984347311063729,0.104700723800001,0.967789992180201,0.995260565273408,0.920294927318379,0.949345211765076
"Risk Indicator (RI)","averaged-perceptron",50,0.0504581052580051,0.049392785722468,0.984347311063729,0.0940214595697416,0.996123778461223,0.995884871473653,0.998002218986489,0.996932199967185
"Risk Indicator (RI)","averaged-perceptron",100,0.0502921319957532,0.0496847623152855,0.99031746031746,0.0945780016671591,0.996899092519536,0.995886259438735,0.998834858915407,0.997349386585836
"Risk Indicator (RI)","l2sgd",5,0.524823045410023,0.135773134508457,0.514026651906148,0.142556977394483,0.785058765900154,0.990341848236464,0.479019992352463,0.536705592460221
"Risk Indicator (RI)","l2sgd",10,0.411678166142746,0.1329165762812,0.631885896390333,0.138704909375759,0.800031785639846,0.999661274594161,0.604489601011913,0.619081831550709
"Risk Indicator (RI)","l2sgd",50,0.408680525287902,0.133527249809442,0.648014928648397,0.139887771704585,0.808903871381367,0.999332776850306,0.609152520800978,0.621282725819791
"Risk Indicator (RI)","l2sgd",100,0.408513719847991,0.133667433199435,0.651189531823,0.140156893821171,0.810488635024503,0.999666110183639,0.609652382027733,0.621700195469226
"Risk Indicator (RI)","lbfgs",5,0.904578796648938,0.131888990763145,0.160159276035884,0.143499525314882,0.769535995176989,0.995026258881681,0.0612828367283134,0.11536866974854
"Risk Indicator (RI)","lbfgs",10,0.0537896345391597,0.0494093555047267,0.981172707889126,0.0940362868377022,0.990369958526533,0.996333171821798,0.99433763391849,0.995333042059181
"Risk Indicator (RI)","lbfgs",50,0.078792547853679,0.0473608538646079,0.922388059701493,0.0899938027561556,0.995847118149191,1,0.962666666666667,0.979411764705882
"Risk Indicator (RI)","lbfgs",100,0.078792547853679,0.0473608538646079,0.922388059701493,0.0899938027561556,0.995847118149191,1,0.962666666666667,0.979411764705882
"Risk Indicator (RI)","passive-aggressive",5,0.107131291727221,0.0351430746124754,0.637263954530617,0.0663713495905486,0.980205108505719,1,0.905357607336833,0.944191821353639
"Risk Indicator (RI)","passive-aggressive",10,0.112792270538094,0.045850809262989,0.858507462686567,0.0867933369403866,0.974824764997213,1,0.922006932889628,0.952624898967997
"Risk Indicator (RI)","passive-aggressive",50,0.112625881187012,0.0476778406762241,0.898507462686567,0.0902893467898895,0.992073169529076,1,0.926166666666667,0.954726622381196
"Risk Indicator (RI)","passive-aggressive",100,0.112125881187012,0.0490628414633508,0.916417910447761,0.0928634930805499,0.992279981379851,1,0.928666666666667,0.956592292089249
"Risk Perception (RP)","arow",5,0.0512100237170983,0.0497567136050723,1,0.0946510608147377,0.998139359682206,0.994726469190418,0.998477638964331,0.996589722402861
"Risk Perception (RP)","arow",10,0.0502590912528578,0.0497105853175324,1,0.0945671794263421,0.998828411964445,0.995656970254727,0.999428571428571,0.997535003564697
"Risk Perception (RP)","arow",50,0.0500686150623816,0.0497029298570018,1,0.0945530262178603,0.99875949991345,0.996218558508188,0.999619047619048,0.997912802890363
"Risk Perception (RP)","arow",100,0.0500686150623816,0.0497029298570018,1,0.0945530262178603,0.998535538713206,0.995840489391978,0.999619047619048,0.997723229772264
"Risk Perception (RP)","averaged-perceptron",5,0.299909797502805,0.0438608381802205,0.445722324661852,0.0761198721130157,0.838007755672029,0.982059848862691,0.695327756447262,0.776924618457095
"Risk Perception (RP)","averaged-perceptron",10,0.137648710271879,0.0323988564696817,0.575171307953449,0.0612593778827946,0.967789992180201,0.998249966388797,0.870142889702831,0.928993603600319
"Risk Perception (RP)","averaged-perceptron",50,0.0706364189679591,0.0487373782884644,0.96271186440678,0.0926299453782347,0.996123778461223,0.998795996719282,0.974860767522994,0.986517880317035
"Risk Perception (RP)","averaged-perceptron",100,0.0679708397010478,0.0502325402298921,0.993220338983051,0.0954832325170767,0.996899092519536,0.999205551708388,0.980954918218477,0.98991459858217
"Risk Perception (RP)","l2sgd",5,0.469522512293113,0.0622289108765729,0.302464953102594,0.0655926344330392,0.785058765900154,0.999540490179,0.508971242996806,0.569888276871027
"Risk Perception (RP)","l2sgd",10,0.449725674814068,0.0625672175257297,0.319000711680519,0.0662839785389448,0.800031785639846,0.999353352434719,0.53029116506649,0.582227622898449
"Risk Perception (RP)","l2sgd",50,0.399642035649553,0.0742834909886289,0.621233039088538,0.088862122080509,0.808903871381367,0.999612673415823,0.607414449013752,0.624141109704524
"Risk Perception (RP)","l2sgd",100,0.398689654697172,0.0742265026760625,0.621233039088538,0.0887602966438246,0.810488635024503,0.999809523809524,0.608366829966132,0.624727554139615
"Risk Perception (RP)","lbfgs",5,0.177800258171304,0.0283409581213165,0.465758263565716,0.0533406303594311,0.769535995176989,0.999770904925544,0.818961829546643,0.900365916444049
"Risk Perception (RP)","lbfgs",10,0.0820570254345077,0.034298228223066,0.667043097274676,0.0650875780605117,0.990369958526533,0.984693354212641,0.932217275632925,0.957016820096986
"Risk Perception (RP)","lbfgs",50,0.0496876626814293,0.0496876626814293,1,0.0945247975657785,0.995847118149191,0.999809885931559,1,0.999904897765098
"Risk Perception (RP)","lbfgs",100,0.0496876626814293,0.0496876626814293,1,0.0945247975657785,0.995847118149191,0.999809885931559,1,0.999904897765098
"Risk Perception (RP)","passive-aggressive",5,0.0496876626814293,0.0496876626814293,1,0.0945247975657785,0.980205108505719,0.999431279620853,1,0.999715234931182
"Risk Perception (RP)","passive-aggressive",10,0.0496876626814293,0.0496876626814293,1,0.0945247975657785,0.974824764997213,0.999431279620853,1,0.999715234931182
"Risk Perception (RP)","passive-aggressive",50,0.0496876626814293,0.0496876626814293,1,0.0945247975657785,0.992073169529076,0.999431279620853,1,0.999715234931182
"Risk Perception (RP)","passive-aggressive",100,0.0496876626814293,0.0496876626814293,1,0.0945247975657785,0.992279981379851,0.999242424242424,1,0.999620493358634
