"Class","max_epochs","lstm_units","batch_size","G_Accuracy","G_Precision","G_Recall","G_F1","Accuracy","Precision","Recall","F1"
"Disparity Indicators (DI)",10,32,64,0.0664427495572616,0.0611939965916001,0.959341483509373,0.115038915931469,0.594895076008279,0.56743408868093,0.99165919290814,0.721817769467355
"Disparity Indicators (DI)",10,64,16,0.074246335591688,0.0616803889106674,0.959341483509373,0.115898531125489,0.607924890484797,0.576164814866435,0.983855606873713,0.726730330772726
"Disparity Indicators (DI)",10,64,32,0.0682995702556779,0.0616161756315955,0.965032387661196,0.115825482459731,0.59450507570611,0.567925326685815,0.99049474041126,0.721815049381365
"Disparity Indicators (DI)",10,64,64,0.0789442272260896,0.0624008010131248,0.965527050519682,0.117196371967331,0.595050410606052,0.567867075898048,0.979913026018226,0.718920563152607
"Disparity Indicators (DI)",50,32,16,0.069212212842511,0.0613668613364289,0.959341483509373,0.115344071641908,0.608675593075216,0.577283370548176,0.98888972962289,0.728996923154564
"Disparity Indicators (DI)",50,32,32,0.0690870903246873,0.0613575183125702,0.959341483509373,0.115328129037638,0.609316372622054,0.576782560443248,0.989014852140714,0.728630793346422
"Disparity Indicators (DI)",50,32,64,0.0674813515905592,0.061259034826406,0.959341483509373,0.115153607548049,0.609003925656044,0.576429497868962,0.990620590874842,0.728785267274643
"Disparity Indicators (DI)",50,64,16,0.0708493186218153,0.0614340824577854,0.958837705171842,0.115460842468394,0.607345322518201,0.575633970773544,0.987189691181534,0.727212294126646
"Disparity Indicators (DI)",50,64,32,0.0693075478411293,0.0613712682600923,0.959247294557902,0.115351803953675,0.606720191196335,0.574644727179785,0.988794493712106,0.726859562821031
"Disparity Indicators (DI)",50,64,64,0.0669779447193477,0.0612559136135502,0.959845261846905,0.115151682670948,0.605281125743631,0.573810951725471,0.991186930408105,0.726833383988102
"Preventive Behaviors (PB)",5,32,16,0.719913537357468,0.000768064382299273,0.00396389324960754,0.00128522327922454,0.600775049556266,0.784456060960849,0.231814148674364,0.357476074338008
"Preventive Behaviors (PB)",5,32,32,0.727235517764935,0.00033003300330033,0.00204081632653061,0.000568181818181818,0.585338524402041,0.684472320738244,0.224306897308119,0.320321906537082
"Preventive Behaviors (PB)",5,32,64,0.747442672675238,0.00069730567152052,0.00389266817838246,0.00118274294311975,0.591110316921806,0.639473812158422,0.204285013356594,0.306512655661996
"Preventive Behaviors (PB)",5,64,16,0.775411289938319,0.000359712230215827,0.00204081632653061,0.000611620795107034,0.593581032311297,0.781504807254955,0.176131125134736,0.284852784410495
"Preventive Behaviors (PB)",5,64,32,0.741488718260651,0.000762128734430799,0.00396389324960754,0.00127807268272764,0.586538411566374,0.641419481914391,0.210238967771181,0.302600019101281
"Preventive Behaviors (PB)",5,64,64,0.769212525450074,0.0003584229390681,0.00185185185185185,0.000600600600600601,0.595114703076663,0.814828978197796,0.18232988962298,0.292092052224139
"Preventive Behaviors (PB)",10,32,16,0.707493815358344,0.000316455696202532,0.00192307692307692,0.000543478260869565,0.601354504829088,0.756190068696203,0.24404859971471,0.367583777124297
"Preventive Behaviors (PB)",10,32,32,0.685630511499806,0.00066170796184096,0.00389266817838246,0.00113076972254187,0.608049449897279,0.816166687156111,0.266097174532026,0.40063794918744
"Preventive Behaviors (PB)",10,32,64,0.767347839356857,0,0,0,0.594895076008279,0.785445472646515,0.18400930475742,0.296911713083593
"Preventive Behaviors (PB)",10,64,16,0.673584293349691,0.00100189777558549,0.00581574510145939,0.00170901322913368,0.607924890484797,0.796635062253242,0.278328663640918,0.411751059088634
"Preventive Behaviors (PB)",10,64,32,0.75056433379508,0.000334448160535117,0.00185185185185185,0.00056657223796034,0.59450507570611,0.68532820616425,0.200978081277975,0.306113011883968
"Preventive Behaviors (PB)",10,64,64,0.730091635290941,0.00033167495854063,0.00185185185185185,0.000562587904360056,0.595050410606052,0.713502815851999,0.221450779782113,0.329888329199982
"Preventive Behaviors (PB)",50,32,16,0.675251431492886,0.00102011480816469,0.00581574510145939,0.00173514294788284,0.608675593075216,0.795088330319234,0.276661525497723,0.409426786488662
"Preventive Behaviors (PB)",50,32,32,0.677012192425955,0.00101605853243718,0.00581574510145939,0.00172958334297318,0.609316372622054,0.817114139697421,0.274900764564654,0.411076147772585
"Preventive Behaviors (PB)",50,32,64,0.684520173543427,0.00100343497820828,0.00581574510145939,0.00171113123258478,0.609003925656044,0.835408035672003,0.267392783447182,0.404596996292496
"Preventive Behaviors (PB)",50,64,16,0.683404040503769,0.00067222052897152,0.00396389324960754,0.00114903181902543,0.607345322518201,0.80544930579859,0.268323645528063,0.401374863832573
"Preventive Behaviors (PB)",50,64,32,0.694523732153826,0.000334448160535117,0.00185185185185185,0.00056657223796034,0.606720191196335,0.824559661981946,0.257018682919228,0.391131916980729
"Preventive Behaviors (PB)",50,64,64,0.704717154863084,0.000662855385494066,0.00389266817838246,0.00113234310076091,0.605281125743631,0.815976764626392,0.247010531168748,0.37777594629003
"Risk Indicator (RI)",5,32,16,0.958465630514526,NA,0,NA,0.600775049556266,NA,0,NA
"Risk Indicator (RI)",5,32,32,0.958465630514526,NA,0,NA,0.585338524402041,NA,0,NA
"Risk Indicator (RI)",5,32,64,0.958465630514526,NA,0,NA,0.591110316921806,NA,0,NA
"Risk Indicator (RI)",5,64,16,0.958465630514526,NA,0,NA,0.593581032311297,NA,0,NA
"Risk Indicator (RI)",5,64,32,0.958465630514526,NA,0,NA,0.586538411566374,NA,0,NA
"Risk Indicator (RI)",5,64,64,0.958465630514526,NA,0,NA,0.595114703076663,NA,0,NA
"Risk Indicator (RI)",10,32,16,0.958465630514526,NA,0,NA,0.601354504829088,NA,0,NA
"Risk Indicator (RI)",10,32,32,0.958465630514526,NA,0,NA,0.608049449897279,NA,0,NA
"Risk Indicator (RI)",10,32,64,0.958465630514526,NA,0,NA,0.594895076008279,NA,0,NA
"Risk Indicator (RI)",10,64,16,0.958465630514526,NA,0,NA,0.607924890484797,NA,0,NA
"Risk Indicator (RI)",10,64,32,0.958465630514526,NA,0,NA,0.59450507570611,NA,0,NA
"Risk Indicator (RI)",10,64,64,0.958465630514526,NA,0,NA,0.595050410606052,NA,0,NA
"Risk Indicator (RI)",50,32,16,0.958465630514526,NA,0,NA,0.608675593075216,NA,0,NA
"Risk Indicator (RI)",50,32,32,0.958465630514526,NA,0,NA,0.609316372622054,NA,0,NA
"Risk Indicator (RI)",50,32,64,0.958465630514526,NA,0,NA,0.609003925656044,NA,0,NA
"Risk Indicator (RI)",50,64,16,0.958465630514526,NA,0,NA,0.607345322518201,NA,0,NA
"Risk Indicator (RI)",50,64,32,0.958465630514526,NA,0,NA,0.606720191196335,NA,0,NA
"Risk Indicator (RI)",50,64,64,0.958465630514526,NA,0,NA,0.605281125743631,NA,0,NA
"Risk Perception (RP)",5,32,16,0.159462775737016,0.00518772910781277,0.0912269835180355,0.00981252015775996,0.600775049556266,0.773507752287387,0.800396163677154,0.783604076590764
"Risk Perception (RP)",5,32,32,0.130798521420358,0.00520021891396188,0.0865176167981315,0.00980877162712037,0.585338524402041,0.78405306793532,0.829058439920751,0.805549609521725
"Risk Perception (RP)",5,32,64,0.162544603374623,0.00529377940761681,0.0923774005442075,0.0100077274768972,0.591110316921806,0.781321401194427,0.797314336039547,0.786878274512206
"Risk Perception (RP)",5,64,16,0.134587672618718,0.0051988044829634,0.0923774005442075,0.00983895568548694,0.593581032311297,0.762090800425615,0.825271266795451,0.791488795453435
"Risk Perception (RP)",5,64,32,0.143496433549258,0.00431752076484009,0.0756377475143238,0.00816341979937252,0.586538411566374,0.766704221561278,0.814907300453263,0.788574500280741
"Risk Perception (RP)",5,64,64,0.132792087288168,0.00545765691674623,0.0924416885544936,0.0103021755013873,0.595114703076663,0.787184219925516,0.827426528747021,0.806645339770376
"Risk Perception (RP)",10,32,16,0.161122727594913,0.00401448518699055,0.0702307874913155,0.0075924042053193,0.601354504829088,0.78849537172638,0.796555053594541,0.792095336285735
"Risk Perception (RP)",10,32,32,0.132432742443948,0.00656643390516459,0.112049531691749,0.012401307414029,0.608049449897279,0.784445051788796,0.829604055409423,0.80631103215034
"Risk Perception (RP)",10,32,64,0.135697548433194,0.00526499351478942,0.0923774005442075,0.00996014660472049,0.594895076008279,0.773190518223344,0.824161390980976,0.797274101489907
"Risk Perception (RP)",10,64,16,0.126437362143668,0.00652676446189054,0.112049531691749,0.0123307246214297,0.607924890484797,0.783059847687011,0.835599435709703,0.80836743108063
"Risk Perception (RP)",10,64,32,0.166429282914049,0.0041286331477045,0.0727695574069526,0.00781039157359199,0.59450507570611,0.791426771529819,0.791611474681939,0.789010735409955
"Risk Perception (RP)",10,64,64,0.137884486527449,0.00408995910247275,0.0727695574069526,0.00774175442833638,0.595050410606052,0.791162029740981,0.820156271068539,0.805039904344199
"Risk Perception (RP)",50,32,16,0.139501370939499,0.00389608611666466,0.0668454856505905,0.0073613119445936,0.608675593075216,0.788951868003979,0.818177731962409,0.802772294080144
"Risk Perception (RP)",50,32,32,0.132072075887274,0.00545451047470768,0.0931816071634466,0.0103013227588123,0.609316372622054,0.786895898169453,0.828146540147915,0.806666829409391
"Risk Perception (RP)",50,32,64,0.13261026910635,0.00657124266284868,0.112049531691749,0.0124096570609237,0.609003925656044,0.78089407886452,0.829426528747021,0.804323798596885
"Risk Perception (RP)",50,64,16,0.130978695403872,0.00520897687277176,0.0891630000299034,0.00983779342938094,0.607345322518201,0.787681721032283,0.828876944224783,0.807648116720899
"Risk Perception (RP)",50,64,32,0.127525799842084,0.00654014681459897,0.112049531691749,0.0123531365096469,0.606720191196335,0.78387029246704,0.834510998011287,0.808326001645247
"Risk Perception (RP)",50,64,64,0.13678631790841,0.00546823581941345,0.0924416885544936,0.0103194520144844,0.605281125743631,0.787722053749854,0.82343229812678,0.805122649308759
