"Class","algorithm","max_iterations","G_Accuracy","G_Precision","G_Recall","G_F1","Accuracy","Precision","Recall","F1"
"Risk Perception (RP)","averaged-perceptron",50,0.0591289880636547,0.0533529756054657,0.985454545454545,0.101209290078505,0.996889719494632,0.997740637398149,0.993017214271997,0.995358338488132
"Risk Perception (RP)","averaged-perceptron",100,0.0572800946351296,0.0536217011142382,0.992727272727273,0.101731369096776,0.998154272393393,0.996727170534022,0.995687462936662,0.996185276758812
"Risk Perception (RP)","l2sgd",5,0.142699787243766,0.0414223604564345,0.691303511303511,0.078100235678494,0.953363534995403,0.996013247655774,0.877825080053006,0.930769124988255
"Risk Perception (RP)","l2sgd",10,0.115186481632827,0.0403123989025342,0.691303511303511,0.076129414426054,0.988052789472379,0.99767629308875,0.905338385663945,0.947468565272079
"Risk Perception (RP)","l2sgd",50,0.0558427229718853,0.053165822793122,0.985454545454545,0.100873899618978,0.99856436820073,0.998766258023849,0.996303479363766,0.997531386966924
"Risk Perception (RP)","l2sgd",100,0.0550217898093511,0.0534863228092064,0.992727272727273,0.101489699125496,0.998820750731695,0.998767318878453,0.997946611909651,0.998355385487723
"Risk Perception (RP)","lbfgs",5,0.890775881475643,0.0899519819802839,0.117030165601594,0.100384485026244,0.705187554869786,0.982736769403436,0.0681636898138175,0.12700736616573
"Risk Perception (RP)","lbfgs",10,0.101211260864979,0.0303532162170169,0.50709681852539,0.0572696195708397,0.988532214878564,0.998636565611278,0.89960903788979,0.946533476110642
"Risk Perception (RP)","lbfgs",50,0.0537897569551416,0.0537897569551416,1,0.102073718433401,0.9995557380463,1,1,1
"Risk Perception (RP)","lbfgs",100,0.0537897569551416,0.0537897569551416,1,0.102073718433401,0.9995557380463,1,1,1
"Risk Perception (RP)","passive-aggressive",5,0.0537897569551416,0.0537897569551416,1,0.102073718433401,0.992939831526303,0.997365754812563,1,0.998674145843957
"Risk Perception (RP)","passive-aggressive",10,0.0537897569551416,0.0537897569551416,1,0.102073718433401,0.999487337146326,0.999794871794872,1,0.999897383273474
"Risk Perception (RP)","passive-aggressive",50,0.0537897569551416,0.0537897569551416,1,0.102073718433401,0.999658202861914,0.999794871794872,1,0.999897383273474
"Risk Perception (RP)","passive-aggressive",100,0.0537897569551416,0.0537897569551416,1,0.102073718433401,0.999675299801561,1,1,1
