"Class","algorithm","max_iterations","G_Accuracy","G_Precision","G_Recall","G_F1","Accuracy","Precision","Recall","F1"
"Clinical History (CH)","lbfgs",50,0.85374318148312,0.876500297088532,0.968346774193548,0.919796911140932,0.983432140067947,0.919251298724983,0.961051648729667,0.939488923714276
"Clinical History (CH)","lbfgs",100,0.85374318148312,0.876500297088532,0.968346774193548,0.919796911140932,0.983432140067947,0.919251298724983,0.961051648729667,0.939488923714276
"Clinical History (CH)","passive-aggressive",5,0.820182318541452,0.867335115864528,0.936002304147465,0.899815303093992,0.96185255386741,0.961111111111111,0.939255491670352,0.949046355427249
"Clinical History (CH)","passive-aggressive",10,0.820182318541452,0.867335115864528,0.936002304147465,0.899815303093992,0.980115276643583,0.942777777777778,0.939255491670352,0.938853305234199
"Clinical History (CH)","passive-aggressive",50,0.820182318541452,0.867335115864528,0.936002304147465,0.899815303093992,0.981765879858971,0.971895424836601,0.939255491670352,0.954592573914644
"Clinical History (CH)","passive-aggressive",100,0.820182318541452,0.867335115864528,0.936002304147465,0.899815303093992,0.982040224117378,0.956156156156156,0.939255491670352,0.946390419813567
"Disparity Indicators (DI)","arow",5,0.976436448143222,0.984743248778963,0.991389436259097,0.988048008507236,0.980667032402445,0.991079765529977,0.989640051952523,0.990325310399798
"Disparity Indicators (DI)","arow",10,0.97690139713797,0.984748762321408,0.991858607168056,0.988285729471728,0.98094213243028,0.993853427895981,0.990105000947271,0.991962044796762
"Disparity Indicators (DI)","arow",50,0.976424070168996,0.984740613785234,0.991370802290007,0.988040363187527,0.980939839947712,0.991522736754276,0.989627673978298,0.990552570619116
"Disparity Indicators (DI)","arow",100,0.975005566729434,0.984716476825519,0.98992376479805,0.98730906306187,0.981491192516369,0.994316157440086,0.988209170538736,0.991238494021795
"Disparity Indicators (DI)","averaged-perceptron",5,0.975462798539296,0.984262517223193,0.990892289886139,0.987557439844223,0.888119601688011,0.866176207960184,0.989643350395315,0.922031280432842
"Disparity Indicators (DI)","averaged-perceptron",10,0.976401776060226,0.984271523696579,0.991843566935434,0.988036462346572,0.948865782969516,0.947114713183674,0.990582327916245,0.96764772001753
"Disparity Indicators (DI)","averaged-perceptron",50,0.977349691264494,0.984290948761053,0.992810988120437,0.988524184024412,0.982048622598962,0.99435049088451,0.991530243120513,0.992918783758856
"Disparity Indicators (DI)","averaged-perceptron",100,0.976412923114611,0.983352108770081,0.992810988120437,0.98805364901706,0.982325243573207,0.994823261237483,0.992467011270396,0.993633829105581
"Disparity Indicators (DI)","l2sgd",5,0.982522873831326,0.984363750822017,0.998068583460758,0.991165061362022,0.958041939888236,0.945021033854099,0.99669901736664,0.969943999597265
"Disparity Indicators (DI)","l2sgd",10,0.982522873831326,0.984363750822017,0.998068583460758,0.991165061362022,0.977072008154844,0.973752102329479,0.99669901736664,0.985077955258523
"Disparity Indicators (DI)","l2sgd",50,0.982522873831326,0.984363750822017,0.998068583460758,0.991165061362022,0.981491557726469,0.980980146566588,0.99669901736664,0.988767155162065
"Disparity Indicators (DI)","l2sgd",100,0.982522873831326,0.984363750822017,0.998068583460758,0.991165061362022,0.982599597326641,0.981448923044947,0.99669901736664,0.988997420984182
"Disparity Indicators (DI)","lbfgs",5,0.982516150693121,0.986197521637782,0.996140776738031,0.991142753602484,0.94838598653073,0.943182012144944,0.992925337399306,0.967315681987743
"Disparity Indicators (DI)","lbfgs",10,0.982531816725359,0.983909038643186,0.998556388338806,0.991174816293135,0.983704191843787,0.983283503193481,0.997644728410555,0.990398185844959
"Disparity Indicators (DI)","lbfgs",50,0.97923878293935,0.984319308600624,0.994734216088585,0.989492017726485,0.983432140067947,0.989231410184158,0.993414926474664,0.991296514119047
"Disparity Indicators (DI)","lbfgs",100,0.97923878293935,0.984319308600624,0.994734216088585,0.989492017726485,0.983432140067947,0.989231410184158,0.993414926474664,0.991296514119047
"Disparity Indicators (DI)","passive-aggressive",5,0.976882417067466,0.984738748242482,0.991851755506528,0.988274916521052,0.96185255386741,0.964203278884056,0.990115164376365,0.976753937112336
"Disparity Indicators (DI)","passive-aggressive",10,0.975472866870107,0.984726407456219,0.990432211385562,0.987558130951326,0.980115276643583,0.992476823882849,0.988705614179005,0.990569633569981
"Disparity Indicators (DI)","passive-aggressive",50,0.975473961152546,0.983808003507308,0.991391443999471,0.98757238434399,0.981765879858971,0.996691268880286,0.990586872837743,0.993621570729226
"Disparity Indicators (DI)","passive-aggressive",100,0.975005577077605,0.983801281044198,0.99091525352328,0.987332318748602,0.982040224117378,0.99762690634574,0.990118488762801,0.993851072142921
"Preventive Behaviors (PB)","arow",5,0.95747377747292,0.984850705257373,0.971889048485101,0.978180144627823,0.980667032402445,0.967313742313742,0.968620137757581,0.967736221859822
"Preventive Behaviors (PB)","arow",10,0.970402761502822,0.98862499136084,0.981234842877624,0.98481530088115,0.98094213243028,0.950520511259853,0.974209672246198,0.961843511668617
"Preventive Behaviors (PB)","arow",50,0.968533602624317,0.988571083005045,0.979293095304809,0.983848475468194,0.980939839947712,0.955049417346515,0.972340513367693,0.963499275357738
"Preventive Behaviors (PB)","arow",100,0.97036878256976,0.986792116952583,0.98313926890478,0.984868873359339,0.981491192516369,0.951793561884917,0.97787939701684,0.964511429149652
"Preventive Behaviors (PB)","averaged-perceptron",5,0.830629467673967,0.987887489697736,0.837828017929813,0.893159414015392,0.888119601688011,0.937193704077197,0.830629467673967,0.87115294677491
"Preventive Behaviors (PB)","averaged-perceptron",10,0.957456788006389,0.988419205098335,0.96800555333947,0.978012643082167,0.948865782969516,0.944629357221674,0.961160491710093,0.952523560015478
"Preventive Behaviors (PB)","averaged-perceptron",50,0.968516613157786,0.988553113553114,0.979310728879134,0.983830929433693,0.982048622598962,0.950367109801072,0.972323523901163,0.960953707910546
"Preventive Behaviors (PB)","averaged-perceptron",100,0.966664761305934,0.988534442903375,0.97744157000063,0.982855980212298,0.982325243573207,0.955324663268588,0.970471672049311,0.962569289447822
"Preventive Behaviors (PB)","l2sgd",5,0.955656222114252,0.992194936226918,0.962452705276268,0.977031522690442,0.958041939888236,0.986792452830189,0.95198649734361,0.969011965606716
"Preventive Behaviors (PB)","l2sgd",10,0.955656222114252,0.992194936226918,0.962452705276268,0.977031522690442,0.977072008154844,0.986792452830189,0.95198649734361,0.969011965606716
"Preventive Behaviors (PB)","l2sgd",50,0.961160809270215,0.990346918453715,0.969947300912285,0.980002209016448,0.981491557726469,0.975821104122991,0.961194788203277,0.9683857942197
"Preventive Behaviors (PB)","l2sgd",100,0.95929165039171,0.986683243788025,0.971889048485101,0.979101015166864,0.982599597326641,0.975976894325518,0.966802264838791,0.971254860469048
"Preventive Behaviors (PB)","lbfgs",5,0.955656222114252,0.992194936226918,0.962452705276268,0.977031522690442,0.94838598653073,0.975781300229976,0.95198649734361,0.963664068537937
"Preventive Behaviors (PB)","lbfgs",10,0.95929165039171,0.986683243788025,0.971889048485101,0.979101015166864,0.983704191843787,0.979623875605184,0.966802264838791,0.97301298832421
"Preventive Behaviors (PB)","lbfgs",50,0.95929165039171,0.986683243788025,0.971889048485101,0.979101015166864,0.983432140067947,0.976008684980648,0.966802264838791,0.971237792710045
"Preventive Behaviors (PB)","lbfgs",100,0.95929165039171,0.986683243788025,0.971889048485101,0.979101015166864,0.983432140067947,0.976008684980648,0.966802264838791,0.971237792710045
"Preventive Behaviors (PB)","passive-aggressive",5,0.964847205947266,0.983000898472597,0.981200228824319,0.982034214774044,0.96185255386741,0.965755036319919,0.979697269935631,0.972540645078501
"Preventive Behaviors (PB)","passive-aggressive",10,0.95747377747292,0.982963912804543,0.973758207363606,0.978206845115107,0.980115276643583,0.976732451581513,0.972323841461285,0.974153220709742
"Preventive Behaviors (PB)","passive-aggressive",50,0.968516930717908,0.98673819890801,0.981200228824319,0.98388506832301,0.981765879858971,0.962544822082118,0.976027545164988,0.968885638297425
"Preventive Behaviors (PB)","passive-aggressive",100,0.968516930717908,0.98673819890801,0.981200228824319,0.98388506832301,0.982040224117378,0.966145953866393,0.976027545164988,0.970686088409953
"Risk Indicator (RI)","arow",5,0.958578419203036,0.977018633540373,0.980159799375966,0.978372078758511,0.980667032402445,0.975777777777778,0.972548727539542,0.973541911956368
"Risk Indicator (RI)","arow",10,0.958578419203036,0.977018633540373,0.980159799375966,0.978372078758511,0.98094213243028,0.983333333333333,0.972548727539542,0.977560824485919
"Risk Indicator (RI)","arow",50,0.958578419203036,0.974402939375383,0.983016942233109,0.978393864767525,0.980939839947712,0.962222969265223,0.978182530356443,0.969644776701933
"Risk Indicator (RI)","arow",100,0.958578419203036,0.977018633540373,0.980159799375966,0.978372078758511,0.981491192516369,0.991549295774648,0.972548727539542,0.981716101832686
"Risk Indicator (RI)","averaged-perceptron",5,0.512691503505955,0.951148361442479,0.507070680561189,0.621884641873545,0.888119601688011,0.922150738279397,0.509760403391757,0.606580881804762
"Risk Indicator (RI)","averaged-perceptron",10,0.739370969254619,0.9652081423989,0.74994671145008,0.826904732664361,0.948865782969516,0.936452261084614,0.752884482768132,0.814552040979484
"Risk Indicator (RI)","averaged-perceptron",50,0.963983824608442,0.974647887323944,0.98865074505001,0.981371731970745,0.982048622598962,0.95623399715505,0.983587935761849,0.96907529245553
"Risk Indicator (RI)","averaged-perceptron",100,0.963983824608442,0.974647887323944,0.98865074505001,0.981371731970745,0.982325243573207,0.963149581570634,0.983587935761849,0.972887714148747
"Risk Indicator (RI)","l2sgd",5,0.939006857439191,0.976465498593987,0.959757641147721,0.967970488140326,0.958041939888236,0.970122176971492,0.952977165775696,0.960733590081416
"Risk Indicator (RI)","l2sgd",10,0.944640660256092,0.976811594202899,0.965818247208327,0.971089396522392,0.977072008154844,0.972747747747748,0.958610968592598,0.965013875013875
"Risk Indicator (RI)","l2sgd",50,0.958382571181101,0.977142857142857,0.980078150059779,0.978390249716908,0.981491557726469,0.991428571428571,0.972352879517607,0.981673594380106
"Risk Indicator (RI)","l2sgd",100,0.961281121905739,0.977142857142857,0.982976700784417,0.979871572172898,0.982599597326641,0.991549295774648,0.975251430242245,0.983153553270137
"Risk Indicator (RI)","lbfgs",5,0.947457561664543,0.976853002070393,0.96867539006547,0.972548800427839,0.94838598653073,0.898479330961018,0.961427870001048,0.92771564995204
"Risk Indicator (RI)","lbfgs",10,0.961281121905739,0.977142857142857,0.982976700784417,0.979871572172898,0.983704191843787,0.991549295774648,0.975251430242245,0.983153553270137
"Risk Indicator (RI)","lbfgs",50,0.961281121905739,0.977142857142857,0.982976700784417,0.979871572172898,0.983432140067947,0.991549295774648,0.975251430242245,0.983153553270137
"Risk Indicator (RI)","lbfgs",100,0.961281121905739,0.977142857142857,0.982976700784417,0.979871572172898,0.983432140067947,0.991549295774648,0.975251430242245,0.983153553270137
"Risk Indicator (RI)","passive-aggressive",5,0.757327750285497,0.968233082706767,0.766611791963905,0.843152910082044,0.96185255386741,0.976923076923077,0.765664255805101,0.840916753749659
"Risk Indicator (RI)","passive-aggressive",10,0.958545869813475,0.976806722689076,0.979814645448448,0.978258555248076,0.980115276643583,0.976923076923077,0.972516178149981,0.973724833978961
"Risk Indicator (RI)","passive-aggressive",50,0.958545869813475,0.976806722689076,0.979814645448448,0.978258555248076,0.981765879858971,0.965805348116247,0.972516178149981,0.968358841059012
"Risk Indicator (RI)","passive-aggressive",100,0.95314046440807,0.97140131728367,0.979814645448448,0.975518829220678,0.982040224117378,0.965805348116247,0.977921583555386,0.971098567086409
"Risk Perception (RP)","arow",5,0.658719246734839,0.671474780038374,0.969659085421797,0.791708664889903,0.980667032402445,0.978840972107739,0.971538591340151,0.974944087096039
"Risk Perception (RP)","arow",10,0.654013364381897,0.66971716132824,0.96225167801439,0.788137798954914,0.98094213243028,0.983610839684711,0.966832708987209,0.974943410603961
"Risk Perception (RP)","arow",50,0.649279470824474,0.667081659973226,0.958861847505915,0.785283096897607,0.980939839947712,0.990476190476191,0.966804697782727,0.978467382860965
"Risk Perception (RP)","arow",100,0.658719246734839,0.671474780038374,0.969659085421797,0.791708664889903,0.981491192516369,0.972026522189841,0.971538591340151,0.971574635761167
"Risk Perception (RP)","averaged-perceptron",5,0.570385069690527,0.628414911186999,0.831682360326428,0.713259775454897,0.888119601688011,0.997619047619048,0.883204414295839,0.932980312447368
"Risk Perception (RP)","averaged-perceptron",10,0.656338294353886,0.670122912607975,0.965015693659761,0.789588380654946,0.948865782969516,1,0.969157638959198,0.984327935635382
"Risk Perception (RP)","averaged-perceptron",50,0.653985353177416,0.668271604938272,0.965015693659761,0.788430079496644,0.982048622598962,0.995294117647059,0.971510580135669,0.983214867653698
"Risk Perception (RP)","averaged-perceptron",100,0.653985353177416,0.668271604938272,0.965015693659761,0.788430079496644,0.982325243573207,0.983930481283422,0.971510580135669,0.977503334485518
"Risk Perception (RP)","l2sgd",5,0.651632412000945,0.66861044902283,0.958092616736685,0.786165443157177,0.958041939888236,0.990588235294118,0.964451756606257,0.977241950875625
"Risk Perception (RP)","l2sgd",10,0.651632412000945,0.66861044902283,0.958092616736685,0.786165443157177,0.977072008154844,0.990588235294118,0.964451756606257,0.977241950875625
"Risk Perception (RP)","l2sgd",50,0.658719246734839,0.670875697913606,0.968405524168236,0.79129050831452,0.981491557726469,0.990697674418605,0.971538591340151,0.980905475742334
"Risk Perception (RP)","l2sgd",100,0.658719246734839,0.670875697913606,0.968405524168236,0.79129050831452,0.982599597326641,0.990697674418605,0.971538591340151,0.980905475742334
"Risk Perception (RP)","lbfgs",5,0.649251459619993,0.667838844084559,0.95470278622821,0.784438824452141,0.94838598653073,1,0.962070804225305,0.980647925763777
"Risk Perception (RP)","lbfgs",10,0.658719246734839,0.670875697913606,0.968405524168236,0.79129050831452,0.983704191843787,0.979334038054968,0.971538591340151,0.975193942574153
"Risk Perception (RP)","lbfgs",50,0.658719246734839,0.670875697913606,0.968405524168236,0.79129050831452,0.983432140067947,0.985991792065663,0.971538591340151,0.978580545770345
"Risk Perception (RP)","lbfgs",100,0.658719246734839,0.670875697913606,0.968405524168236,0.79129050831452,0.983432140067947,0.985991792065663,0.971538591340151,0.978580545770345
"Risk Perception (RP)","passive-aggressive",5,0.65628159697614,0.669435931880833,0.968861847505915,0.790268639491482,0.96185255386741,0.947767722473605,0.973920218689886,0.960447156252315
"Risk Perception (RP)","passive-aggressive",10,0.658691235530357,0.671040870152438,0.968861847505915,0.791418446014423,0.980115276643583,0.947681663953811,0.971510580135669,0.95920626454176
"Risk Perception (RP)","passive-aggressive",50,0.658691235530357,0.671040870152438,0.968861847505915,0.791418446014423,0.981765879858971,0.954470430742578,0.971510580135669,0.962608532011739
"Risk Perception (RP)","passive-aggressive",100,0.658691235530357,0.671040870152438,0.968861847505915,0.791418446014423,0.982040224117378,0.954470430742578,0.971510580135669,0.962608532011739
