"Class","max_epochs","lstm_units","batch_size","G_Accuracy","G_Precision","G_Recall","G_F1","Accuracy","Precision","Recall","F1"
"Risk Perception (RP)",5,64,64,0.148620361560419,1,0.148620361560419,0.852620087336245,0.508938987197477,0.493991144845035,0.148620361560419,0.593465045592705
"Risk Perception (RP)",10,32,16,0.161179828734539,1,0.161179828734539,0.892518440463646,0.509920413006924,0.442528735632184,0.161179828734539,0.571332209106239
"Risk Perception (RP)",10,32,32,0.161750713606089,1,0.161750713606089,0.894266175697002,0.500720251906288,0.442017680707228,0.161750713606089,0.571620712844654
"Risk Perception (RP)",10,32,64,0.152235965746908,1,0.152235965746908,0.864397622906537,0.512090463102623,0.470311581422693,0.152235965746908,0.581395348837209
"Risk Perception (RP)",10,64,16,0.161179828734539,1,0.161179828734539,0.892518440463646,0.502632577769725,0.442528735632184,0.161179828734539,0.571332209106239
"Risk Perception (RP)",10,64,32,0.288867745004757,1,0.288867745004757,0.838188541287819,0.508884867562571,0.501315122377622,0.288867745004757,0.591074184640055
"Risk Perception (RP)",10,64,64,0.299143672692674,1,0.299143672692674,0.854352489991761,0.516743053361847,0.417842115893955,0.299143672692674,0.535396001316765
"Risk Perception (RP)",50,32,16,0.161750713606089,1,0.161750713606089,0.894266175697002,0.506388916654994,0.419545903257651,0.161750713606089,0.552486187845304
"Risk Perception (RP)",50,32,32,0.171464999320375,1,0.171464999320375,0.493454613734059,0.500805225750202,0.267335028378261,0.171464999320375,0.310402504505371
"Risk Perception (RP)",50,32,64,0.161179828734539,1,0.161179828734539,0.892518440463646,0.515949956216415,0.442528735632184,0.161179828734539,0.571332209106239
"Risk Perception (RP)",50,64,16,0.159657469077069,1,0.159657469077069,0.887830687830688,0.501667859313713,0.454250135354629,0.159657469077069,0.579020013802622
"Risk Perception (RP)",50,64,32,0.161179828734539,1,0.161179828734539,0.892518440463646,0.509782661743293,0.442528735632184,0.161179828734539,0.571332209106239
"Risk Perception (RP)",50,64,64,0.418018213945902,1,0.418018213945902,0.820272465530232,0.526076604551339,0.447998034680638,0.418018213945902,0.542993050560624
