"Class","algorithm","max_iterations","G_Accuracy","G_Precision","G_Recall","G_F1","Accuracy","Precision","Recall","F1"
"Disparity Indicators (DI)","lbfgs",10,0.999125377568687,0.999831695123193,0.999293444687135,0.999562482145039,0.994924118215624,0.997783908617915,0.999293563529153,0.998537996664136
"Disparity Indicators (DI)","lbfgs",50,0.999663656357021,0.999831785752063,0.999831814035722,0.999831791409698,0.9996411132692,0.999596502980599,0.999831842317487,0.999714120355433
"Disparity Indicators (DI)","lbfgs",100,0.999663656357021,0.999831785752063,0.999831814035722,0.999831791409698,0.9996411132692,0.999596502980599,0.999831842317487,0.999714120355433
"Disparity Indicators (DI)","passive-aggressive",5,0.999663645046981,0.999831785752063,0.999831802721878,0.999831791408509,0.9964453791141,0.993454109772065,0.999831831007447,0.996631705178276
"Disparity Indicators (DI)","passive-aggressive",10,0.999663645046981,0.999831785752063,0.999831802721878,0.999831791408509,0.998188532215163,0.99691628809415,0.999831831007447,0.998371509741418
"Disparity Indicators (DI)","passive-aggressive",50,0.999697241505424,0.999831791396608,0.99986540482487,0.999848593866499,0.999709476195197,0.999798194924876,0.999865427465889,0.999831802716415
"Disparity Indicators (DI)","passive-aggressive",100,0.999697241505424,0.999831791396608,0.99986540482487,0.999848593866499,0.999709476195197,0.999798194924876,0.999865427465889,0.999831802716415
"Preventive Behaviors (PB)","arow",5,0.991931667756029,1,0.991931667756029,0.995884634079665,0.994856043173706,0.993566881725671,0.991931667756029,0.992740977078483
"Preventive Behaviors (PB)","arow",10,0.990855916971628,1,0.990855916971628,0.995323101131632,0.995334552957522,0.998535552735021,0.990855916971628,0.994606822668125
"Preventive Behaviors (PB)","arow",50,0.998744595185281,1,0.998744595185281,0.999371028720071,0.998581552975435,0.999013889559493,0.998744595185281,0.998878208654199
"Preventive Behaviors (PB)","arow",100,0.998655029939418,1,0.998655029939418,0.999326014172254,0.998837900423534,0.999102693267647,0.998655029939418,0.998877564144923
"Preventive Behaviors (PB)","averaged-perceptron",5,0.874821285969094,1,0.874821285969094,0.928436282140055,0.903631382043289,0.976160172052215,0.874821285969094,0.917514895189792
"Preventive Behaviors (PB)","averaged-perceptron",10,0.979183487754078,1,0.979183487754078,0.989361830479627,0.976038157817089,0.974604985704541,0.979183487754078,0.976694960649095
"Preventive Behaviors (PB)","averaged-perceptron",50,0.994525968469135,1,0.994525968469135,0.997251123944241,0.996035051186768,0.993509943853975,0.994525968469135,0.994002728572929
"Preventive Behaviors (PB)","averaged-perceptron",100,0.997487622139981,1,0.997487622139981,0.998739080042227,0.997556171878818,0.994350146036295,0.997487622139981,0.99589143898653
"Preventive Behaviors (PB)","l2sgd",5,0.789605719522484,1,0.789605719522484,0.8052041882463,0.830488557142767,0.928035983569817,0.789605719522484,0.793029469141187
"Preventive Behaviors (PB)","l2sgd",10,0.79785994137173,1,0.79785994137173,0.80941692999329,0.886440320776738,0.906500189383077,0.79785994137173,0.79428015584822
"Preventive Behaviors (PB)","l2sgd",50,0.987786251113904,1,0.987786251113904,0.993778887408754,0.95402153059745,0.991291603086675,0.987786251113904,0.98953092139317
"Preventive Behaviors (PB)","l2sgd",100,0.993443003975143,1,0.993443003975143,0.996686474276011,0.988308938351957,0.984364277099627,0.993443003975143,0.988791904086002
"Preventive Behaviors (PB)","lbfgs",5,0.97568241577285,1,0.97568241577285,0.987674274962088,0.932150575262948,0.79968569278436,0.97568241577285,0.878931854374151
"Preventive Behaviors (PB)","lbfgs",10,0.989859429558197,1,0.989859429558197,0.994903660824422,0.994924118215624,0.9979204717844,0.989859429558197,0.993872777035611
"Preventive Behaviors (PB)","lbfgs",50,0.999102897200002,1,0.999102897200002,0.999551187016011,0.9996411132692,1,0.999102897200002,0.999551187016011
"Preventive Behaviors (PB)","lbfgs",100,0.999102897200002,1,0.999102897200002,0.999551187016011,0.9996411132692,1,0.999102897200002,0.999551187016011
"Preventive Behaviors (PB)","passive-aggressive",5,0.998295239588074,1,0.998295239588074,0.999145550565464,0.9964453791141,0.99928275241049,0.998295239588074,0.998786926842897
"Preventive Behaviors (PB)","passive-aggressive",10,0.999371955604224,1,0.999371955604224,0.999685846964942,0.998188532215163,0.99928275241049,0.999371955604224,0.999327223242375
"Preventive Behaviors (PB)","passive-aggressive",50,0.999551408273583,1,0.999551408273583,0.999775613571764,0.999709476195197,0.999461883335932,0.999551408273583,0.999506595475803
"Preventive Behaviors (PB)","passive-aggressive",100,0.999551408273583,1,0.999551408273583,0.999775613571764,0.999709476195197,0.999461883335932,0.999551408273583,0.999506595475803
"Risk Indicator (RI)","arow",5,0.995388161498397,1,0.995388161498397,0.997673673423668,0.994856043173706,0.990980965616422,0.995388161498397,0.993157561961441
"Risk Indicator (RI)","arow",10,0.995696090674686,1,0.995696090674686,0.997827756628598,0.995334552957522,0.987177493269904,0.995696090674686,0.991345563993063
"Risk Indicator (RI)","arow",50,0.997232897770945,1,0.997232897770945,0.998606811145511,0.998581552975435,0.999070110542799,0.997232897770945,0.998146476789073
"Risk Indicator (RI)","arow",100,0.998770176787087,1,0.998770176787087,0.999383191981496,0.998837900423534,0.999383545095364,0.998770176787087,0.999076093262786
"Risk Indicator (RI)","averaged-perceptron",5,0.615454759928439,1,0.615454759928439,0.717292590348666,0.903631382043289,0.97169041895636,0.615454759928439,0.713093995769254
"Risk Indicator (RI)","averaged-perceptron",10,0.898526902984978,1,0.898526902984978,0.944192400768643,0.976038157817089,0.987165885832245,0.898526902984978,0.938171148800587
"Risk Indicator (RI)","averaged-perceptron",50,0.987232406398031,1,0.987232406398031,0.993522286828564,0.996035051186768,0.999074770317515,0.987232406398031,0.993062290028088
"Risk Indicator (RI)","averaged-perceptron",100,0.990306023498582,1,0.990306023498582,0.995081357874924,0.997556171878818,0.999386503067485,0.990306023498582,0.994774845413497
"Risk Indicator (RI)","l2sgd",5,0.510922322421008,1,0.510922322421008,0.551935983764269,0.830488557142767,0.894731728070974,0.510922322421008,0.547605218916374
"Risk Indicator (RI)","l2sgd",10,0.730343249505737,1,0.730343249505737,0.762338526852082,0.886440320776738,0.995115023878083,0.730343249505737,0.760211951210959
"Risk Indicator (RI)","l2sgd",50,0.835321517736578,1,0.835321517736578,0.869434540317236,0.95402153059745,0.995972700809591,0.835321517736578,0.86829765183567
"Risk Indicator (RI)","l2sgd",100,0.957141319683027,1,0.957141319683027,0.976316457118624,0.988308938351957,0.999036867018176,0.957141319683027,0.975857070294798
"Risk Indicator (RI)","lbfgs",5,0.744007908869073,1,0.744007908869073,0.853199511670568,0.932150575262948,0.94740685481258,0.744007908869073,0.833459388984597
"Risk Indicator (RI)","lbfgs",10,0.990322219721243,1,0.990322219721243,0.995133782158883,0.994924118215624,0.978890626302197,0.990322219721243,0.984568204781646
"Risk Indicator (RI)","lbfgs",50,1,1,1,1,0.9996411132692,1,1,1
"Risk Indicator (RI)","lbfgs",100,1,1,1,1,0.9996411132692,1,1,1
"Risk Indicator (RI)","passive-aggressive",5,0.973108328413935,1,0.973108328413935,0.986337059644372,0.9964453791141,1,0.973108328413935,0.986337059644372
"Risk Indicator (RI)","passive-aggressive",10,0.986935119213641,1,0.986935119213641,0.99341363107535,0.998188532215163,0.999532710280374,0.986935119213641,0.993183320653698
"Risk Indicator (RI)","passive-aggressive",50,1,1,1,1,0.999709476195197,1,1,1
"Risk Indicator (RI)","passive-aggressive",100,1,1,1,1,0.999709476195197,1,1,1
"Risk Perception (RP)","arow",5,0.975335284720302,1,0.975335284720302,0.986937618571862,0.994856043173706,0.997132468092538,0.975335284720302,0.985610549497609
"Risk Perception (RP)","arow",10,0.980885130557918,1,0.980885130557918,0.990023162520691,0.995334552957522,0.998977912152515,0.980885130557918,0.989511548164494
"Risk Perception (RP)","arow",50,0.995478536501981,1,0.995478536501981,0.997719539542931,0.998581552975435,0.998765263427547,0.995478536501981,0.99710522481982
"Risk Perception (RP)","arow",100,0.995889636193656,1,0.995889636193656,0.997928945429055,0.998837900423534,0.999582463465553,0.995889636193656,0.997723624425721
"Risk Perception (RP)","averaged-perceptron",5,0.755379029276374,1,0.755379029276374,0.845812396084947,0.903631382043289,0.921883532333146,0.755379029276374,0.81150509275512
"Risk Perception (RP)","averaged-perceptron",10,0.91850503881503,1,0.91850503881503,0.957107145297738,0.976038157817089,0.96884236621486,0.91850503881503,0.942602959234703
"Risk Perception (RP)","averaged-perceptron",50,0.990555458292191,1,0.990555458292191,0.995244360658643,0.996035051186768,0.991855282855185,0.990555458292191,0.991172856266064
"Risk Perception (RP)","averaged-perceptron",100,0.996098135365302,1,0.996098135365302,0.998042019760325,0.997556171878818,0.996744596802316,0.996098135365302,0.996411143708552
"Risk Perception (RP)","l2sgd",5,0.555029139771439,1,0.555029139771439,0.59093759073927,0.830488557142767,0.864574209983802,0.555029139771439,0.586906482286124
"Risk Perception (RP)","l2sgd",10,0.719249749203518,1,0.719249749203518,0.761183755887975,0.886440320776738,0.919577205548853,0.719249749203518,0.755924312381971
"Risk Perception (RP)","l2sgd",50,0.864125448267251,1,0.864125448267251,0.900306437536175,0.95402153059745,0.986720773314402,0.864125448267251,0.895978794489431
"Risk Perception (RP)","l2sgd",100,0.955528788862211,1,0.955528788862211,0.975219961398798,0.988308938351957,0.989851102189276,0.955528788862211,0.970440796128329
"Risk Perception (RP)","lbfgs",5,0.779719292770007,1,0.779719292770007,0.876210992856507,0.932150575262948,0.984447150719585,0.779719292770007,0.870188834636553
"Risk Perception (RP)","lbfgs",10,0.990351175964527,1,0.990351175964527,0.995150317091304,0.994924118215624,0.996697179676252,0.990351175964527,0.993511131988578
"Risk Perception (RP)","lbfgs",50,1,1,1,1,0.9996411132692,0.999590163934426,1,0.999794871794872
"Risk Perception (RP)","lbfgs",100,1,1,1,1,0.9996411132692,0.999590163934426,1,0.999794871794872
"Risk Perception (RP)","passive-aggressive",5,1,1,1,1,0.9964453791141,1,1,1
"Risk Perception (RP)","passive-aggressive",10,1,1,1,1,0.998188532215163,1,1,1
"Risk Perception (RP)","passive-aggressive",50,1,1,1,1,0.999709476195197,1,1,1
"Risk Perception (RP)","passive-aggressive",100,1,1,1,1,0.999709476195197,1,1,1
